PO_Number,Vendor,Supplier,Material,PO_Quantity,Order_Value,Due_Date,Creation_Date,Prior_Year_Orders,Prior_Year_Value
NEWPO2026_SCALED_000150,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE W/TUBE 0.5ML,10,2.51,2026-12-01,2026-02-22,1,25.07
NEWPO2026_SCALED_000151,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/500,247,10.16,2026-03-02,2026-02-22,1,101.6
NEWPO2026_SCALED_000152,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/500,247,10.16,2026-04-01,2026-02-22,1,101.6
NEWPO2026_SCALED_000153,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/500,247,10.16,2026-05-01,2026-02-22,1,101.6
NEWPO2026_SCALED_000154,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/500,247,10.16,2026-06-01,2026-02-22,1,101.6
NEWPO2026_SCALED_000155,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/500,247,10.16,2026-07-01,2026-02-22,1,101.6
NEWPO2026_SCALED_000156,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/500,247,10.16,2026-08-03,2026-02-22,1,101.6
NEWPO2026_SCALED_000157,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/500,247,10.16,2026-09-01,2026-02-22,1,101.6
NEWPO2026_SCALED_000158,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/500,247,10.16,2026-10-01,2026-02-22,1,101.6
NEWPO2026_SCALED_000159,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/500,247,10.16,2026-11-02,2026-02-22,1,101.6
NEWPO2026_SCALED_000160,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/500,247,10.16,2026-12-01,2026-02-22,1,101.6
NEWPO2026_SCALED_000161,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 50,CS1,MOLDED TIP",32,2635.2,2026-03-02,2026-02-22,2,26352.0
NEWPO2026_SCALED_000162,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 50,CS1,MOLDED TIP",32,2635.2,2026-04-01,2026-02-22,2,26352.0
NEWPO2026_SCALED_000163,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 50,CS1,MOLDED TIP",32,2635.2,2026-05-01,2026-02-22,2,26352.0
NEWPO2026_SCALED_000164,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 50,CS1,MOLDED TIP",32,2635.2,2026-06-01,2026-02-22,2,26352.0
NEWPO2026_SCALED_000165,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 50,CS1,MOLDED TIP",32,2635.2,2026-07-01,2026-02-22,2,26352.0
NEWPO2026_SCALED_000166,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 50,CS1,MOLDED TIP",32,2635.2,2026-08-03,2026-02-22,2,26352.0
NEWPO2026_SCALED_000167,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 50,CS1,MOLDED TIP",32,2635.2,2026-09-01,2026-02-22,2,26352.0
NEWPO2026_SCALED_000168,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 50,CS1,MOLDED TIP",32,2635.2,2026-10-01,2026-02-22,2,26352.0
NEWPO2026_SCALED_000169,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 50,CS1,MOLDED TIP",32,2635.2,2026-11-02,2026-02-22,2,26352.0
NEWPO2026_SCALED_000170,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 50,CS1,MOLDED TIP",32,2635.2,2026-12-01,2026-02-22,2,26352.0
NEWPO2026_SCALED_000171,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 1.5 RNASE-FR,785,178.32,2026-03-02,2026-02-22,1,1783.2
NEWPO2026_SCALED_000172,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 1.5 RNASE-FR,785,178.32,2026-04-01,2026-02-22,1,1783.2
NEWPO2026_SCALED_000173,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 1.5 RNASE-FR,785,178.32,2026-05-01,2026-02-22,1,1783.2
NEWPO2026_SCALED_000174,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 1.5 RNASE-FR,785,178.32,2026-06-01,2026-02-22,1,1783.2
NEWPO2026_SCALED_000175,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 1.5 RNASE-FR,785,178.32,2026-07-01,2026-02-22,1,1783.2
NEWPO2026_SCALED_000176,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 1.5 RNASE-FR,785,178.32,2026-08-03,2026-02-22,1,1783.2
NEWPO2026_SCALED_000177,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 1.5 RNASE-FR,785,178.32,2026-09-01,2026-02-22,1,1783.2
NEWPO2026_SCALED_000178,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 1.5 RNASE-FR,785,178.32,2026-10-01,2026-02-22,1,1783.2
NEWPO2026_SCALED_000179,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 1.5 RNASE-FR,785,178.32,2026-11-02,2026-02-22,1,1783.2
NEWPO2026_SCALED_000180,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 1.5 RNASE-FR,785,178.32,2026-12-01,2026-02-22,1,1783.2
NEWPO2026_SCALED_000181,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 0.5ML,130,20.58,2026-03-02,2026-02-22,2,205.79
NEWPO2026_SCALED_000182,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 0.5ML,130,20.58,2026-04-01,2026-02-22,2,205.79
NEWPO2026_SCALED_000183,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 0.5ML,130,20.58,2026-05-01,2026-02-22,2,205.79
NEWPO2026_SCALED_000184,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 0.5ML,130,20.58,2026-06-01,2026-02-22,2,205.79
NEWPO2026_SCALED_000185,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 0.5ML,130,20.58,2026-07-01,2026-02-22,2,205.79
NEWPO2026_SCALED_000186,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 0.5ML,130,20.58,2026-08-03,2026-02-22,2,205.79
NEWPO2026_SCALED_000187,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 0.5ML,130,20.58,2026-09-01,2026-02-22,2,205.79
NEWPO2026_SCALED_000188,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 0.5ML,130,20.58,2026-10-01,2026-02-22,2,205.79
NEWPO2026_SCALED_000189,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 0.5ML,130,20.58,2026-11-02,2026-02-22,2,205.79
NEWPO2026_SCALED_000190,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 0.5ML,130,20.58,2026-12-01,2026-02-22,2,205.79
NEWPO2026_SCALED_000191,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE DISP W/TUBE.,1578,276.68,2026-03-02,2026-02-22,1,2766.75
NEWPO2026_SCALED_000192,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE DISP W/TUBE.,1578,276.68,2026-04-01,2026-02-22,1,2766.75
NEWPO2026_SCALED_000193,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE DISP W/TUBE.,1578,276.68,2026-05-01,2026-02-22,1,2766.75
NEWPO2026_SCALED_000194,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE DISP W/TUBE.,1578,276.68,2026-06-01,2026-02-22,1,2766.75
NEWPO2026_SCALED_000195,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE DISP W/TUBE.,1578,276.68,2026-07-01,2026-02-22,1,2766.75
NEWPO2026_SCALED_000196,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE DISP W/TUBE.,1578,276.68,2026-08-03,2026-02-22,1,2766.75
NEWPO2026_SCALED_000197,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE DISP W/TUBE.,1578,276.68,2026-09-01,2026-02-22,1,2766.75
NEWPO2026_SCALED_000198,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE DISP W/TUBE.,1578,276.68,2026-10-01,2026-02-22,1,2766.75
NEWPO2026_SCALED_000199,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE DISP W/TUBE.,1578,276.68,2026-11-02,2026-02-22,1,2766.75
NEWPO2026_SCALED_000200,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE DISP W/TUBE.,1578,276.68,2026-12-01,2026-02-22,1,2766.75
NEWPO2026_SCALED_000201,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,0.5ML,RNASE-FREE,FS",1001,224.1,2026-03-02,2026-02-22,1,2241.0
NEWPO2026_SCALED_000202,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,0.5ML,RNASE-FREE,FS",1001,224.1,2026-04-01,2026-02-22,1,2241.0
NEWPO2026_SCALED_000203,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,0.5ML,RNASE-FREE,FS",1001,224.1,2026-05-01,2026-02-22,1,2241.0
NEWPO2026_SCALED_000204,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,0.5ML,RNASE-FREE,FS",1001,224.1,2026-06-01,2026-02-22,1,2241.0
NEWPO2026_SCALED_000205,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,0.5ML,RNASE-FREE,FS",1001,224.1,2026-07-01,2026-02-22,1,2241.0
NEWPO2026_SCALED_000206,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,0.5ML,RNASE-FREE,FS",1001,224.1,2026-08-03,2026-02-22,1,2241.0
NEWPO2026_SCALED_000207,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,0.5ML,RNASE-FREE,FS",1001,224.1,2026-09-01,2026-02-22,1,2241.0
NEWPO2026_SCALED_000208,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,0.5ML,RNASE-FREE,FS",1001,224.1,2026-10-01,2026-02-22,1,2241.0
NEWPO2026_SCALED_000209,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,0.5ML,RNASE-FREE,FS",1001,224.1,2026-11-02,2026-02-22,1,2241.0
NEWPO2026_SCALED_000210,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,0.5ML,RNASE-FREE,FS",1001,224.1,2026-12-01,2026-02-22,1,2241.0
NEWPO2026_SCALED_000211,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/100,50,4.06,2026-03-02,2026-02-22,1,40.55
NEWPO2026_SCALED_000212,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/100,50,4.06,2026-04-01,2026-02-22,1,40.55
NEWPO2026_SCALED_000213,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/100,50,4.06,2026-05-01,2026-02-22,1,40.55
NEWPO2026_SCALED_000214,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/100,50,4.06,2026-06-01,2026-02-22,1,40.55
NEWPO2026_SCALED_000215,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/100,50,4.06,2026-07-01,2026-02-22,1,40.55
NEWPO2026_SCALED_000216,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/100,50,4.06,2026-08-03,2026-02-22,1,40.55
NEWPO2026_SCALED_000217,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/100,50,4.06,2026-09-01,2026-02-22,1,40.55
NEWPO2026_SCALED_000218,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/100,50,4.06,2026-10-01,2026-02-22,1,40.55
NEWPO2026_SCALED_000219,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/100,50,4.06,2026-11-02,2026-02-22,1,40.55
NEWPO2026_SCALED_000220,1100000070,Medical-Grade Polymer Manufacturer,SAMPLE TUBE 1.5 ML PKG/100,50,4.06,2026-12-01,2026-02-22,1,40.55
NEWPO2026_SCALED_000221,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 0.5 RNASE-FR,158,35.86,2026-03-02,2026-02-22,1,358.56
NEWPO2026_SCALED_000222,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 0.5 RNASE-FR,158,35.86,2026-04-01,2026-02-22,1,358.56
NEWPO2026_SCALED_000223,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 0.5 RNASE-FR,158,35.86,2026-05-01,2026-02-22,1,358.56
NEWPO2026_SCALED_000224,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 0.5 RNASE-FR,158,35.86,2026-06-01,2026-02-22,1,358.56
NEWPO2026_SCALED_000225,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 0.5 RNASE-FR,158,35.86,2026-07-01,2026-02-22,1,358.56
NEWPO2026_SCALED_000226,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 0.5 RNASE-FR,158,35.86,2026-08-03,2026-02-22,1,358.56
NEWPO2026_SCALED_000227,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 0.5 RNASE-FR,158,35.86,2026-09-01,2026-02-22,1,358.56
NEWPO2026_SCALED_000228,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 0.5 RNASE-FR,158,35.86,2026-10-01,2026-02-22,1,358.56
NEWPO2026_SCALED_000229,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 0.5 RNASE-FR,158,35.86,2026-11-02,2026-02-22,1,358.56
NEWPO2026_SCALED_000230,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 0.5 RNASE-FR,158,35.86,2026-12-01,2026-02-22,1,358.56
NEWPO2026_SCALED_000231,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,0.5ML,RNASE-FREEFS",315,121.38,2026-03-02,2026-02-22,1,1213.76
NEWPO2026_SCALED_000232,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,0.5ML,RNASE-FREEFS",315,121.38,2026-04-01,2026-02-22,1,1213.76
NEWPO2026_SCALED_000233,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,0.5ML,RNASE-FREEFS",315,121.38,2026-05-01,2026-02-22,1,1213.76
NEWPO2026_SCALED_000234,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,0.5ML,RNASE-FREEFS",315,121.38,2026-06-01,2026-02-22,1,1213.76
NEWPO2026_SCALED_000235,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,0.5ML,RNASE-FREEFS",315,121.38,2026-07-01,2026-02-22,1,1213.76
NEWPO2026_SCALED_000236,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,0.5ML,RNASE-FREEFS",315,121.38,2026-08-03,2026-02-22,1,1213.76
NEWPO2026_SCALED_000237,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,0.5ML,RNASE-FREEFS",315,121.38,2026-09-01,2026-02-22,1,1213.76
NEWPO2026_SCALED_000238,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,0.5ML,RNASE-FREEFS",315,121.38,2026-10-01,2026-02-22,1,1213.76
NEWPO2026_SCALED_000239,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,0.5ML,RNASE-FREEFS",315,121.38,2026-11-02,2026-02-22,1,1213.76
NEWPO2026_SCALED_000240,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,0.5ML,RNASE-FREEFS",315,121.38,2026-12-01,2026-02-22,1,1213.76
NEWPO2026_SCALED_000241,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,1.5ML,RNASE-FREE,FS",2033,749.8,2026-03-02,2026-02-22,1,7498.0
NEWPO2026_SCALED_000242,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,1.5ML,RNASE-FREE,FS",2033,749.8,2026-04-01,2026-02-22,1,7498.0
NEWPO2026_SCALED_000243,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,1.5ML,RNASE-FREE,FS",2033,749.8,2026-05-01,2026-02-22,1,7498.0
NEWPO2026_SCALED_000244,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,1.5ML,RNASE-FREE,FS",2033,749.8,2026-06-01,2026-02-22,1,7498.0
NEWPO2026_SCALED_000245,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,1.5ML,RNASE-FREE,FS",2033,749.8,2026-07-01,2026-02-22,1,7498.0
NEWPO2026_SCALED_000246,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,1.5ML,RNASE-FREE,FS",2033,749.8,2026-08-03,2026-02-22,1,7498.0
NEWPO2026_SCALED_000247,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,1.5ML,RNASE-FREE,FS",2033,749.8,2026-09-01,2026-02-22,1,7498.0
NEWPO2026_SCALED_000248,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,1.5ML,RNASE-FREE,FS",2033,749.8,2026-10-01,2026-02-22,1,7498.0
NEWPO2026_SCALED_000249,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,1.5ML,RNASE-FREE,FS",2033,749.8,2026-11-02,2026-02-22,1,7498.0
NEWPO2026_SCALED_000250,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE W/TUBE,1.5ML,RNASE-FREE,FS",2033,749.8,2026-12-01,2026-02-22,1,7498.0
NEWPO2026_SCALED_000251,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 1.5ML,808,138.01,2026-03-02,2026-02-22,1,1380.06
NEWPO2026_SCALED_000252,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 1.5ML,808,138.01,2026-04-01,2026-02-22,1,1380.06
NEWPO2026_SCALED_000253,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 1.5ML,808,138.01,2026-05-01,2026-02-22,1,1380.06
NEWPO2026_SCALED_000254,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 1.5ML,808,138.01,2026-06-01,2026-02-22,1,1380.06
NEWPO2026_SCALED_000255,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 1.5ML,808,138.01,2026-07-01,2026-02-22,1,1380.06
NEWPO2026_SCALED_000256,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 1.5ML,808,138.01,2026-08-03,2026-02-22,1,1380.06
NEWPO2026_SCALED_000257,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 1.5ML,808,138.01,2026-09-01,2026-02-22,1,1380.06
NEWPO2026_SCALED_000258,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 1.5ML,808,138.01,2026-10-01,2026-02-22,1,1380.06
NEWPO2026_SCALED_000259,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 1.5ML,808,138.01,2026-11-02,2026-02-22,1,1380.06
NEWPO2026_SCALED_000260,1100000070,Medical-Grade Polymer Manufacturer,PELLET PESTLE ONLY 1.5ML,808,138.01,2026-12-01,2026-02-22,1,1380.06
NEWPO2026_SCALED_000261,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 15,CS2,VITRIF TIP",26,2557.44,2026-03-02,2026-02-22,1,25574.4
NEWPO2026_SCALED_000262,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 15,CS2,VITRIF TIP",26,2557.44,2026-04-01,2026-02-22,1,25574.4
NEWPO2026_SCALED_000263,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 15,CS2,VITRIF TIP",26,2557.44,2026-05-01,2026-02-22,1,25574.4
NEWPO2026_SCALED_000264,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 15,CS2,VITRIF TIP",26,2557.44,2026-06-01,2026-02-22,1,25574.4
NEWPO2026_SCALED_000265,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 15,CS2,VITRIF TIP",26,2557.44,2026-07-01,2026-02-22,1,25574.4
NEWPO2026_SCALED_000266,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 15,CS2,VITRIF TIP",26,2557.44,2026-08-03,2026-02-22,1,25574.4
NEWPO2026_SCALED_000267,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 15,CS2,VITRIF TIP",26,2557.44,2026-09-01,2026-02-22,1,25574.4
NEWPO2026_SCALED_000268,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 15,CS2,VITRIF TIP",26,2557.44,2026-10-01,2026-02-22,1,25574.4
NEWPO2026_SCALED_000269,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 15,CS2,VITRIF TIP",26,2557.44,2026-11-02,2026-02-22,1,25574.4
NEWPO2026_SCALED_000270,1100000070,Medical-Grade Polymer Manufacturer,"TISSUE,GRINDER,COMP,SZ 15,CS2,VITRIF TIP",26,2557.44,2026-12-01,2026-02-22,1,25574.4
NEWPO2026_SCALED_000271,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,1.5ML,RNASE-FREE,FS",148,32.4,2026-03-02,2026-02-22,1,324.0
NEWPO2026_SCALED_000272,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,1.5ML,RNASE-FREE,FS",148,32.4,2026-04-01,2026-02-22,1,324.0
NEWPO2026_SCALED_000273,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,1.5ML,RNASE-FREE,FS",148,32.4,2026-05-01,2026-02-22,1,324.0
NEWPO2026_SCALED_000274,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,1.5ML,RNASE-FREE,FS",148,32.4,2026-06-01,2026-02-22,1,324.0
NEWPO2026_SCALED_000275,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,1.5ML,RNASE-FREE,FS",148,32.4,2026-07-01,2026-02-22,1,324.0
NEWPO2026_SCALED_000276,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,1.5ML,RNASE-FREE,FS",148,32.4,2026-08-03,2026-02-22,1,324.0
NEWPO2026_SCALED_000277,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,1.5ML,RNASE-FREE,FS",148,32.4,2026-09-01,2026-02-22,1,324.0
NEWPO2026_SCALED_000278,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,1.5ML,RNASE-FREE,FS",148,32.4,2026-10-01,2026-02-22,1,324.0
NEWPO2026_SCALED_000279,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,1.5ML,RNASE-FREE,FS",148,32.4,2026-11-02,2026-02-22,1,324.0
NEWPO2026_SCALED_000280,1100000070,Medical-Grade Polymer Manufacturer,"PELLET PESTLE ONLY,1.5ML,RNASE-FREE,FS",148,32.4,2026-12-01,2026-02-22,1,324.0
NEWPO2026_SCALED_000281,1100000070,Medical-Grade Polymer Manufacturer,MICROTB 0.5 RNASE-FR PK100,69,14.32,2026-03-02,2026-02-22,1,143.15
NEWPO2026_SCALED_000282,1100000070,Medical-Grade Polymer Manufacturer,MICROTB 0.5 RNASE-FR PK100,69,14.32,2026-04-01,2026-02-22,1,143.15
NEWPO2026_SCALED_000283,1100000070,Medical-Grade Polymer Manufacturer,MICROTB 0.5 RNASE-FR PK100,69,14.32,2026-05-01,2026-02-22,1,143.15
NEWPO2026_SCALED_000284,1100000070,Medical-Grade Polymer Manufacturer,MICROTB 0.5 RNASE-FR PK100,69,14.32,2026-06-01,2026-02-22,1,143.15
NEWPO2026_SCALED_000285,1100000070,Medical-Grade Polymer Manufacturer,MICROTB 0.5 RNASE-FR PK100,69,14.32,2026-07-01,2026-02-22,1,143.15
NEWPO2026_SCALED_000286,1100000070,Medical-Grade Polymer Manufacturer,MICROTB 0.5 RNASE-FR PK100,69,14.32,2026-08-03,2026-02-22,1,143.15
NEWPO2026_SCALED_000287,1100000070,Medical-Grade Polymer Manufacturer,MICROTB 0.5 RNASE-FR PK100,69,14.32,2026-09-01,2026-02-22,1,143.15
NEWPO2026_SCALED_000288,1100000070,Medical-Grade Polymer Manufacturer,MICROTB 0.5 RNASE-FR PK100,69,14.32,2026-10-01,2026-02-22,1,143.15
NEWPO2026_SCALED_000289,1100000070,Medical-Grade Polymer Manufacturer,MICROTB 0.5 RNASE-FR PK100,69,14.32,2026-11-02,2026-02-22,1,143.15
NEWPO2026_SCALED_000290,1100000070,Medical-Grade Polymer Manufacturer,MICROTB 0.5 RNASE-FR PK100,69,14.32,2026-12-01,2026-02-22,1,143.15
NEWPO2026_SCALED_000291,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 0.5 RNASE-FR,200,44.82,2026-03-02,2026-02-22,1,448.2
NEWPO2026_SCALED_000292,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 0.5 RNASE-FR,200,44.82,2026-04-01,2026-02-22,1,448.2
NEWPO2026_SCALED_000293,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 0.5 RNASE-FR,200,44.82,2026-05-01,2026-02-22,1,448.2
NEWPO2026_SCALED_000294,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 0.5 RNASE-FR,200,44.82,2026-06-01,2026-02-22,1,448.2
NEWPO2026_SCALED_000295,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 0.5 RNASE-FR,200,44.82,2026-07-01,2026-02-22,1,448.2
NEWPO2026_SCALED_000296,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 0.5 RNASE-FR,200,44.82,2026-08-03,2026-02-22,1,448.2
NEWPO2026_SCALED_000297,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 0.5 RNASE-FR,200,44.82,2026-09-01,2026-02-22,1,448.2
NEWPO2026_SCALED_000298,1100000070,Medical-Grade Polymer Manufacturer,PLT PSTL ONLY 0.5 RNASE-FR,200,44.82,2026-10-01,2026-02-22,1,448.2
